,Date,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Size,Year,Month,Day,IsHoliday_False,IsHoliday_True,Type_A,Type_B,Type_C,Weekly_Sales
4625,2011-07-15,26.0,64.43,3.827,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.7837419,7.767,152513.0,2011.0,7.0,15.0,1.0,0.0,1.0,0.0,0.0,1021534.7
4626,2011-07-22,26.0,69.52,3.882,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.8738387,7.767,152513.0,2011.0,7.0,22.0,1.0,0.0,1.0,0.0,0.0,1017867.8
4627,2011-07-29,26.0,63.32,3.898,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.9639355,7.767,152513.0,2011.0,7.0,29.0,1.0,0.0,1.0,0.0,0.0,1005360.5
4628,2011-08-05,26.0,63.16,3.903,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.0540323,7.767,152513.0,2011.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,1107552.43
4629,2011-08-12,26.0,62.99,3.88,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.144129,7.767,152513.0,2011.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0,1087644.5
4630,2011-08-19,26.0,60.58,3.82,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.183129,7.767,152513.0,2011.0,8.0,19.0,1.0,0.0,1.0,0.0,0.0,1021766.75
4631,2011-08-26,26.0,61.1,3.796,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.2136129,7.767,152513.0,2011.0,8.0,26.0,1.0,0.0,1.0,0.0,0.0,1064617.6199999999
4632,2011-09-02,26.0,59.67,3.784,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.2440968,7.767,152513.0,2011.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1040143.14
4633,2011-09-09,26.0,60.98,3.809,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.2745806,7.767,152513.0,2011.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,1069710.97
4634,2011-09-16,26.0,55.19,3.809,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.3145,7.767,152513.0,2011.0,9.0,16.0,1.0,0.0,1.0,0.0,0.0,951569.84
4635,2011-09-23,26.0,50.72,3.758,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.367,7.767,152513.0,2011.0,9.0,23.0,1.0,0.0,1.0,0.0,0.0,923644.6
4636,2011-09-30,26.0,59.42,3.684,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4195,7.767,152513.0,2011.0,9.0,30.0,1.0,0.0,1.0,0.0,0.0,959339.51
4637,2011-10-07,26.0,46.84,3.633,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.472,7.598,152513.0,2011.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0,1130022.99
4638,2011-10-14,26.0,53.91,3.583,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.5150968,7.598,152513.0,2011.0,10.0,14.0,1.0,0.0,1.0,0.0,0.0,987886.08
4639,2011-10-21,26.0,45.23,3.618,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.5017742,7.598,152513.0,2011.0,10.0,21.0,1.0,0.0,1.0,0.0,0.0,974907.28
4640,2011-10-28,26.0,35.06,3.604,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4884516,7.598,152513.0,2011.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0,972256.98
4641,2011-11-04,26.0,31.7,3.586,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.475129,7.598,152513.0,2011.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,988950.75
4642,2011-11-11,26.0,40.08,3.57,7174.09,364.57,292.44,1581.44,2399.33,136.4618065,7.598,152513.0,2011.0,11.0,11.0,1.0,0.0,1.0,0.0,0.0,1077640.13
4643,2011-11-18,26.0,37.78,3.571,5590.39,226.18,61.08,345.45,4332.53,136.4666667,7.598,152513.0,2011.0,11.0,18.0,1.0,0.0,1.0,0.0,0.0,946091.79
4644,2011-11-25,26.0,31.07,3.536,362.32,9.0,36.26,1176.0925,660.57,136.4788,7.598,152513.0,2011.0,11.0,25.0,0.0,1.0,1.0,0.0,0.0,1282320.05
4645,2011-12-02,26.0,36.74,3.501,3343.0,9.0,36.26,1187.26,2727.135,136.4909333,7.598,152513.0,2011.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,1012498.49
4646,2011-12-09,26.0,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,152513.0,2011.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,1148987.46
4647,2011-12-16,26.0,28.24,3.445,2698.03,364.57,36.26,533.84,2670.1,136.5335161,7.598,152513.0,2011.0,12.0,16.0,1.0,0.0,1.0,0.0,0.0,1204807.83
4648,2011-12-23,26.0,22.53,3.413,699.47,0.09,36.26,9.0,2816.25,136.5883871,7.598,152513.0,2011.0,12.0,23.0,1.0,0.0,1.0,0.0,0.0,1515175.01
4649,2011-12-30,26.0,18.8,3.402,4124.23,364.57,159.04,799.85,2194.68,136.6432581,7.598,152513.0,2011.0,12.0,30.0,0.0,1.0,1.0,0.0,0.0,972834.42
4650,2012-01-06,26.0,22.94,3.439,3352.77,364.57,117.1,468.31,6344.32,136.698129,7.467,152513.0,2012.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,971557.62
4651,2012-01-13,26.0,25.55,3.523,2153.82,364.57,62.24,275.03,2511.4,136.753,7.467,152513.0,2012.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,836305.65
4652,2012-01-20,26.0,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7.467,152513.0,2012.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,838751.5
4653,2012-01-27,26.0,24.16,3.568,812.2,1267.64,32.5,13.76,1914.38,136.9598387,7.467,152513.0,2012.0,1.0,27.0,1.0,0.0,1.0,0.0,0.0,820059.89
4654,2012-02-03,26.0,25.24,3.633,4743.58,1596.92,74.14,1176.425,6541.84,137.0632581,7.467,152513.0,2012.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,939158.25
4655,2012-02-10,26.0,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,152513.0,2012.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,1081005.6400000001
4656,2012-02-17,26.0,23.9,3.703,11524.93,364.57,1.04,3417.87,7086.22,137.2583103,7.467,152513.0,2012.0,2.0,17.0,1.0,0.0,1.0,0.0,0.0,965788.76
4657,2012-02-24,26.0,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7.467,152513.0,2012.0,2.0,24.0,1.0,0.0,1.0,0.0,0.0,917924.47
4658,2012-03-02,26.0,22.49,3.827,4743.58,1400.8,7.35,1176.425,2581.11,137.4238966,7.467,152513.0,2012.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,955641.74
4659,2012-03-09,26.0,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,152513.0,2012.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,1028569.01
4660,2012-03-16,26.0,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,137.5843871,7.467,152513.0,2012.0,3.0,16.0,1.0,0.0,1.0,0.0,0.0,919503.4
4661,2012-03-23,26.0,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,137.6552903,7.467,152513.0,2012.0,3.0,23.0,1.0,0.0,1.0,0.0,0.0,874790.6799999999
4662,2012-03-30,26.0,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,137.7261935,7.467,152513.0,2012.0,3.0,30.0,1.0,0.0,1.0,0.0,0.0,922018.43
4663,2012-04-06,26.0,33.35,3.957,8674.08,364.57,33.85,1128.16,3852.6,137.7970968,7.489,152513.0,2012.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,1116829.23
4664,2012-04-13,26.0,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,152513.0,2012.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,889670.29
4665,2012-04-20,26.0,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,137.9230667,7.489,152513.0,2012.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,923600.02
4666,2012-04-27,26.0,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7.489,152513.0,2012.0,4.0,27.0,1.0,0.0,1.0,0.0,0.0,911969.0
4667,2012-05-04,26.0,40.29,3.991,11484.78,364.57,78.04,2449.14,2488.39,138.0332,7.489,152513.0,2012.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,946573.29
4668,2012-05-11,26.0,47.11,3.947,8655.96,364.57,108.57,842.81,2803.07,138.0882667,7.489,152513.0,2012.0,5.0,11.0,1.0,0.0,1.0,0.0,0.0,1062548.73
4669,2012-05-18,26.0,52.55,3.899,6622.21,364.57,45.9,550.47,2648.76,138.1065806,7.489,152513.0,2012.0,5.0,18.0,1.0,0.0,1.0,0.0,0.0,978082.8400000001
4670,2012-05-25,26.0,58.2,3.85,7166.44,364.57,240.75,1942.28,2272.3,138.1101935,7.489,152513.0,2012.0,5.0,25.0,1.0,0.0,1.0,0.0,0.0,1067310.74
4671,2012-06-01,26.0,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,138.1138065,7.489,152513.0,2012.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1015853.03
4672,2012-06-08,26.0,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7.489,152513.0,2012.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,1106176.83
4673,2012-06-15,26.0,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7.489,152513.0,2012.0,6.0,15.0,1.0,0.0,1.0,0.0,0.0,1029248.22
4674,2012-06-22,26.0,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,138.1629,7.489,152513.0,2012.0,6.0,22.0,1.0,0.0,1.0,0.0,0.0,1056282.91
4675,2012-06-29,26.0,60.71,3.577,3441.05,274.0,36.26,256.82,2456.02,138.1962667,7.489,152513.0,2012.0,6.0,29.0,1.0,0.0,1.0,0.0,0.0,1051190.44
4676,2012-07-06,26.0,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.2296333,7.405,152513.0,2012.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,1180470.8
4677,2012-07-13,26.0,64.47,3.561,6894.41,72.3,3.5,1114.8,1415.15,138.263,7.405,152513.0,2012.0,7.0,13.0,1.0,0.0,1.0,0.0,0.0,1063149.78
4678,2012-07-20,26.0,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,152513.0,2012.0,7.0,20.0,1.0,0.0,1.0,0.0,0.0,1049625.9
4679,2012-07-27,26.0,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,152513.0,2012.0,7.0,27.0,1.0,0.0,1.0,0.0,0.0,1031745.14
4680,2012-08-03,26.0,65.6,3.698,4743.58,49.21,42.09,1176.425,3544.06,138.1735806,7.405,152513.0,2012.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1090915.09
4681,2012-08-10,26.0,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,152513.0,2012.0,8.0,10.0,1.0,0.0,1.0,0.0,0.0,1121476.51
4682,2012-08-17,26.0,65.54,3.84,2430.95,16.0,5.54,829.7,3038.77,138.1857097,7.405,152513.0,2012.0,8.0,17.0,1.0,0.0,1.0,0.0,0.0,1068292.56
4683,2012-08-24,26.0,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,138.2814516,7.405,152513.0,2012.0,8.0,24.0,1.0,0.0,1.0,0.0,0.0,1022704.2
4684,2012-08-31,26.0,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,138.3771935,7.405,152513.0,2012.0,8.0,31.0,1.0,0.0,1.0,0.0,0.0,1053495.51
4685,2012-09-07,26.0,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.4729355,7.405,152513.0,2012.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,1081874.03
4686,2012-09-14,26.0,57.69,3.988,7606.73,364.57,22.66,368.91,9072.93,138.5673,7.405,152513.0,2012.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,986131.94
4687,2012-09-21,26.0,52.68,4.056,6916.18,3.82,36.26,228.31,7025.39,138.6534,7.405,152513.0,2012.0,9.0,21.0,1.0,0.0,1.0,0.0,0.0,961084.08
4688,2012-09-28,26.0,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7.405,152513.0,2012.0,9.0,28.0,1.0,0.0,1.0,0.0,0.0,964726.37
4689,2012-10-05,26.0,54.07,4.027,3140.4,364.57,3.24,1333.43,3283.83,138.8256,7.138,152513.0,2012.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0,1095504.26
4690,2012-10-12,26.0,45.19,4.029,1269.8,364.57,15.38,317.73,7746.76,138.9117,7.138,152513.0,2012.0,10.0,12.0,1.0,0.0,1.0,0.0,0.0,1044639.69
4691,2012-10-19,26.0,43.51,4.0,1697.09,364.57,2.64,106.35,2481.19,138.8336129,7.138,152513.0,2012.0,10.0,19.0,1.0,0.0,1.0,0.0,0.0,975578.02
4692,2012-10-26,26.0,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.7281613,7.138,152513.0,2012.0,10.0,26.0,1.0,0.0,1.0,0.0,0.0,958619.8
4693,2012-11-02,26.0,48.67,3.817,6408.11,364.57,51.82,1288.17,2064.51,138.6227097,7.138,152513.0,2012.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,960746.04
4694,2012-11-09,26.0,32.72,3.792,4842.66,3083.37,27.52,274.07,3595.5,138.5172581,7.138,152513.0,2012.0,11.0,9.0,1.0,0.0,1.0,0.0,0.0,960746.04
4695,2012-11-16,26.0,38.23,3.754,4476.0,180.34,34.86,492.43,3675.31,138.4473,7.138,152513.0,2012.0,11.0,16.0,1.0,0.0,1.0,0.0,0.0,960746.04
4696,2012-11-23,26.0,33.94,3.727,678.1,364.57,36.26,139.85,2013.47,138.4246667,7.138,152513.0,2012.0,11.0,23.0,0.0,1.0,1.0,0.0,0.0,960746.04
4697,2012-11-30,26.0,24.71,3.713,4331.03,364.57,36.26,160.46,6337.07,138.4020333,7.138,152513.0,2012.0,11.0,30.0,1.0,0.0,1.0,0.0,0.0,960746.04
4698,2012-12-07,26.0,32.26,3.679,5567.74,364.57,118.49,864.65,6752.49,138.3794,7.138,152513.0,2012.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,960746.04
4699,2012-12-14,26.0,30.62,3.639,3134.08,364.57,41.0,82.32,2455.24,138.3685484,7.138,152513.0,2012.0,12.0,14.0,1.0,0.0,1.0,0.0,0.0,960746.04
4700,2012-12-21,26.0,29.43,3.574,3785.58,11.0,112.01,22.19,2073.0,138.4283871,7.138,152513.0,2012.0,12.0,21.0,1.0,0.0,1.0,0.0,0.0,960746.04
4701,2012-12-28,26.0,23.73,3.56,6947.56,364.57,259.93,27.44,1259.96,138.4882258,7.138,152513.0,2012.0,12.0,28.0,0.0,1.0,1.0,0.0,0.0,960746.04
4702,2013-01-04,26.0,11.17,3.577,1019.69,364.57,3.26,99.49,3230.19,138.5480645,7.097,152513.0,2013.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,960746.04
4703,2013-01-11,26.0,22.01,3.595,3331.81,364.57,2.32,12.78,2271.66,138.6079032,7.097,152513.0,2013.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,960746.04
4704,2013-01-18,26.0,25.76,3.593,1928.88,2003.26,2.84,2201.55,1904.51,138.6701613,7.097,152513.0,2013.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,960746.04
4705,2013-01-25,26.0,6.27,3.579,1545.29,882.82,0.1,424.29,2636.55,138.7333871,7.097,152513.0,2013.0,1.0,25.0,1.0,0.0,1.0,0.0,0.0,960746.04
4706,2013-02-01,26.0,21.46,3.608,14747.64,655.99,30.98,1176.425,3281.87,138.7966129,7.097,152513.0,2013.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,960746.04
4707,2013-02-08,26.0,12.14,3.755,4743.58,518.16,332.74,1176.425,2852.91,138.8598387,7.097,152513.0,2013.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,960746.04
4708,2013-02-15,26.0,19.68,3.807,11373.62,2532.68,36.26,2808.04,6018.0,138.9004286,7.097,152513.0,2013.0,2.0,15.0,1.0,0.0,1.0,0.0,0.0,960746.04
4709,2013-02-22,26.0,18.57,3.866,6746.03,1440.08,71.16,3304.53,1932.49,138.8844286,7.097,152513.0,2013.0,2.0,22.0,1.0,0.0,1.0,0.0,0.0,960746.04
4710,2013-03-01,26.0,26.49,3.885,1699.44,190.0,18.0,133.09,2525.41,138.8684286,7.097,152513.0,2013.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,960746.04
4711,2013-03-08,26.0,26.62,3.868,17853.54,98.56,25.47,3571.47,3716.37,138.8524286,7.097,152513.0,2013.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,960746.04
4712,2013-03-15,26.0,30.19,3.843,5236.19,364.57,3.11,1436.95,2378.09,138.8597742,7.097,152513.0,2013.0,3.0,15.0,1.0,0.0,1.0,0.0,0.0,960746.04
4713,2013-03-22,26.0,18.19,3.819,9911.81,364.57,36.26,1061.15,2053.0,138.9254839,7.097,152513.0,2013.0,3.0,22.0,1.0,0.0,1.0,0.0,0.0,960746.04
4714,2013-03-29,26.0,28.3,3.796,6510.79,364.57,315.35,43.9,4595.14,138.9911935,7.097,152513.0,2013.0,3.0,29.0,1.0,0.0,1.0,0.0,0.0,960746.04
4715,2013-04-05,26.0,29.42,3.772,9549.4,3449.11,246.53,624.4,4702.57,139.0569032,6.884,152513.0,2013.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,960746.04
4716,2013-04-12,26.0,33.95,3.723,2818.7,700.38,43.1,565.42,1591.69,139.1226129,6.884,152513.0,2013.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0,960746.04
4717,2013-04-19,26.0,40.55,3.678,1326.83,0.65,20.6,47.73,1101.15,139.1226129,6.884,152513.0,2013.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,960746.04
4718,2013-04-26,26.0,40.05,3.626,1748.01,364.57,37.0,68.64,1509.77,139.1226129,6.884,152513.0,2013.0,4.0,26.0,1.0,0.0,1.0,0.0,0.0,960746.04
4719,2013-05-03,26.0,47.3,3.601,7326.63,25.0,39.14,2263.34,2205.99,182.7640032,7.806,152513.0,2013.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,960746.04
4720,2013-05-10,26.0,51.75,3.603,4533.84,258.88,81.3,457.1,6677.86,182.7640032,7.806,152513.0,2013.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,960746.04
4721,2013-05-17,26.0,47.44,3.63,4933.66,502.74,5.38,532.2,5237.18,182.7640032,7.806,152513.0,2013.0,5.0,17.0,1.0,0.0,1.0,0.0,0.0,960746.04
4722,2013-05-24,26.0,51.98,3.654,2573.04,773.84,100.52,860.13,2734.51,182.7640032,7.806,152513.0,2013.0,5.0,24.0,1.0,0.0,1.0,0.0,0.0,960746.04
4723,2013-05-31,26.0,50.9,3.668,4243.24,189.95,203.69,16.44,2753.77,182.7640032,7.806,152513.0,2013.0,5.0,31.0,1.0,0.0,1.0,0.0,0.0,960746.04
4724,2013-06-07,26.0,57.88,3.66,8643.22,333.67,76.77,3303.7,4205.17,182.7640032,7.806,152513.0,2013.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,960746.04
4725,2013-06-14,26.0,54.46,3.667,4439.77,397.86,307.0,1405.1,2208.29,182.7640032,7.806,152513.0,2013.0,6.0,14.0,1.0,0.0,1.0,0.0,0.0,960746.04
4726,2013-06-21,26.0,56.02,3.673,4879.84,406.72,126.4,1265.84,4277.88,182.7640032,7.806,152513.0,2013.0,6.0,21.0,1.0,0.0,1.0,0.0,0.0,960746.04
4727,2013-06-28,26.0,62.53,3.673,4505.32,461.56,36.26,1969.92,3352.74,182.7640032,7.806,152513.0,2013.0,6.0,28.0,1.0,0.0,1.0,0.0,0.0,960746.04
4728,2013-07-05,26.0,65.29,3.643,6343.21,1455.2,36.26,5672.65,1044.93,182.7640032,7.806,152513.0,2013.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,960746.04
4729,2013-07-12,26.0,65.98,3.645,3377.02,1673.17,44.46,1927.06,4843.2,182.7640032,7.806,152513.0,2013.0,7.0,12.0,1.0,0.0,1.0,0.0,0.0,960746.04
4730,2013-07-19,26.0,70.09,3.803,1635.2,1021.13,143.75,490.21,1123.83,182.7640032,7.806,152513.0,2013.0,7.0,19.0,1.0,0.0,1.0,0.0,0.0,960746.04
4731,2013-07-26,26.0,63.07,3.879,538.78,822.92,0.4,85.49,1086.05,182.7640032,7.806,152513.0,2013.0,7.0,26.0,1.0,0.0,1.0,0.0,0.0,960746.04
4732,2010-02-05,27.0,27.19,2.954,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.3524608,8.237,204184.0,2010.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1874289.79
4733,2010-02-12,27.0,29.81,2.94,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.4113076,8.237,204184.0,2010.0,2.0,12.0,0.0,1.0,1.0,0.0,0.0,1745362.72
4734,2010-02-19,27.0,32.44,2.909,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.4657781,8.237,204184.0,2010.0,2.0,19.0,1.0,0.0,1.0,0.0,0.0,1945070.33
4735,2010-02-26,27.0,36.0,2.91,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.5195191,8.237,204184.0,2010.0,2.0,26.0,1.0,0.0,1.0,0.0,0.0,1390934.27
4736,2010-03-05,27.0,38.07,2.919,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.5732602,8.237,204184.0,2010.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1313729.72
4737,2010-03-12,27.0,45.98,2.938,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.6270013,8.237,204184.0,2010.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0,1925113.1199999999
4738,2010-03-19,27.0,49.04,2.96,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.6682247,8.237,204184.0,2010.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0,1700627.97
4739,2010-03-26,27.0,52.34,2.963,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.7073618,8.237,204184.0,2010.0,3.0,26.0,1.0,0.0,1.0,0.0,0.0,1836714.84
4740,2010-04-02,27.0,46.9,2.957,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.7464988,8.058,204184.0,2010.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2053952.97
4741,2010-04-09,27.0,62.62,2.992,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.7856359,8.058,204184.0,2010.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,1955814.13
4742,2010-04-16,27.0,54.95,3.01,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.82725,8.058,204184.0,2010.0,4.0,16.0,1.0,0.0,1.0,0.0,0.0,1857500.96
4743,2010-04-23,27.0,53.91,3.021,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.8721667,8.058,204184.0,2010.0,4.0,23.0,1.0,0.0,1.0,0.0,0.0,1850205.47
4744,2010-04-30,27.0,53.55,3.042,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.9170833,8.058,204184.0,2010.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0,1805885.04
4745,2010-05-07,27.0,69.02,3.095,4740.545,364.57,36.26,1176.0925,2726.2075000000004,135.962,8.058,204184.0,2010.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,1939458.84
4746,2010-05-14,27.0,53.82,3.112,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.010394,8.058,204184.0,2010.0,5.0,14.0,1.0,0.0,1.0,0.0,0.0,1842465.78
4747,2010-05-21,27.0,63.31,3.096,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.0796521,8.058,204184.0,2010.0,5.0,21.0,1.0,0.0,1.0,0.0,0.0,1836595.58
4748,2010-05-28,27.0,67.88,3.046,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.1489101,8.058,204184.0,2010.0,5.0,28.0,1.0,0.0,1.0,0.0,0.0,1962468.67
4749,2010-06-04,27.0,74.29,3.006,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.2181682,8.058,204184.0,2010.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,2073102.59
4750,2010-06-11,27.0,68.9,2.972,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.2874263,8.058,204184.0,2010.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0,1873812.93
4751,2010-06-18,27.0,70.0,2.942,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.3243393,8.058,204184.0,2010.0,6.0,18.0,1.0,0.0,1.0,0.0,0.0,1887182.27
4752,2010-06-25,27.0,78.02,2.958,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.3483143,8.058,204184.0,2010.0,6.0,25.0,1.0,0.0,1.0,0.0,0.0,1962625.01
4753,2010-07-02,27.0,76.25,2.958,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.3722893,7.982,204184.0,2010.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,2024554.1
4754,2010-07-09,27.0,82.69,2.94,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.3962643,7.982,204184.0,2010.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,2119163.01
4755,2010-07-16,27.0,78.26,2.933,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4179827,7.982,204184.0,2010.0,7.0,16.0,1.0,0.0,1.0,0.0,0.0,1880691.64
4756,2010-07-23,27.0,81.56,2.924,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4366924,7.982,204184.0,2010.0,7.0,23.0,1.0,0.0,1.0,0.0,0.0,1808250.71
4757,2010-07-30,27.0,79.78,2.932,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4554021,7.982,204184.0,2010.0,7.0,30.0,1.0,0.0,1.0,0.0,0.0,1816489.53
4758,2010-08-06,27.0,77.45,2.942,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4741118,7.982,204184.0,2010.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,1908036.68
4759,2010-08-13,27.0,77.36,2.923,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.4928214,7.982,204184.0,2010.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0,1864436.12
4760,2010-08-20,27.0,75.16,2.913,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.5249182,7.982,204184.0,2010.0,8.0,20.0,1.0,0.0,1.0,0.0,0.0,1936878.46
4761,2010-08-27,27.0,70.31,2.885,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.557015,7.982,204184.0,2010.0,8.0,27.0,1.0,0.0,1.0,0.0,0.0,1870684.21
4762,2010-09-03,27.0,78.52,2.86,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.5891118,7.982,204184.0,2010.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1908110.9
4763,2010-09-10,27.0,70.38,2.837,4740.545,364.57,36.26,1176.0925,2726.2075000000004,136.6212085,7.982,204184.0,2010.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,1913494.81
